region_code,name,lawd_code
533561,과교동,52180109
533562,삼산동,52180110
533563,진산동,52180111
533564,금붕동,52180112
533565,송산동,52180113
533566,신월동,52180114
533567,용산동,52180115
533568,교암동,52180116
533569,부전동,52180117
533570,쌍암동,52180118
533571,내장동,52180119
533572,영파동,52180120
533573,하북동,52180121
533574,구룡동,52180122
533575,흑암동,52180123
533576,용계동,52180124
533577,공평동,52180125
533578,망제동,52180126
533579,신정동,52180127
533580,신태인읍,52180250
533581,북면,52180310
533582,입암면,52180320
533583,소성면,52180330
533584,고부면,52180340
533585,영원면,52180350
533586,덕천면,52180360
533587,이평면,52180370
533588,정우면,52180380
533589,태인면,52180390
533590,감곡면,52180400
533591,옹동면,52180410
533592,칠보면,52180420
533593,산내면,52180430
533594,산외면,52180440
533596,동충동,52190101
533597,하정동,52190102
533598,죽항동,52190103
533599,쌍교동,52190104
533600,천거동,52190105
533601,금동,52190106
533602,조산동,52190107
533603,왕정동,52190108
533604,신정동,52190109
533605,화정동,52190110
533606,향교동,52190111
533607,용정동,52190112
533608,광치동,52190113
533609,내척동,52190114
533610,산곡동,52190115
533611,도통동,52190116
533612,월락동,52190117
533613,고죽동,52190118
533614,식정동,52190119
533615,갈치동,52190120
533616,노암동,52190121
533617,어현동,52190122
533618,신촌동,52190123
533619,운봉읍,52190250
533620,주천면,52190310
533621,수지면,52190320
533622,송동면,52190330
533623,주생면,52190340
533624,금지면,52190350
533625,대강면,52190360
533626,대산면,52190370
533627,사매면,52190380
533628,덕과면,52190390
533629,보절면,52190400
533630,산동면,52190410
533631,이백면,52190420
533632,아영면,52190450
533633,산내면,52190460
533634,인월면,52190470
533636,요촌동,52210101
533637,신풍동,52210102
533638,용동,52210103
533639,검산동,52210104
533640,순동,52210105
533641,백학동,52210106
533642,서암동,52210107
533643,신곡동,52210108
533644,교동,52210109
533645,옥산동,52210110
533646,갈공동,52210111
533647,하동,52210112
533648,흥사동,52210113
533649,상동동,52210114
533650,월성동,52210115
533651,황산동,52210116
533652,난봉동,52210117
533653,오정동,52210118
533654,복죽동,52210119
533655,입석동,52210120
533656,장화동,52210121
533657,신덕동,52210122
533658,월봉동,52210123
533659,신월동,52210124
533660,연정동,52210125
533661,명덕동,52210126
533662,제월동,52210127
533663,도장동,52210128
533664,서정동,52210129
533665,양전동,52210130
533666,만경읍,52210250
533667,죽산면,52210320
533668,백산면,52210330
533669,용지면,52210340
533670,백구면,52210350
533671,부량면,52210360
533672,공덕면,52210380
533673,청하면,52210390
533674,성덕면,52210400
533675,진봉면,52210410
533676,금구면,52210420
533677,봉남면,52210430
533678,황산면,52210440
533679,금산면,52210450
533680,광활면,52210460
533682,삼례읍,52710250
533683,봉동읍,52710253
533684,용진읍,52710256
533685,용진면,52710910
533686,상관면,52710320
533687,이서면,52710330
533688,소양면,52710340
533689,구이면,52710350
533690,고산면,52710360
533691,비봉면,52710370
533692,운주면,52710380
533693,화산면,52710390
533694,동상면,52710400
533695,경천면,52710410
533697,진안읍,52720250
533698,용담면,52720310
533699,안천면,52720320
533700,동향면,52720330
533701,상전면,52720340
533702,백운면,52720350
533703,성수면,52720360
533704,마령면,52720370
533705,부귀면,52720380
533706,정천면,52720390
533707,주천면,52720400
533709,무주읍,52730250
533710,무풍면,52730310
533711,설천면,52730320
533712,적상면,52730330
533713,안성면,52730340
533714,부남면,52730350
533716,장수읍,52740250
533717,산서면,52740310
533718,번암면,52740320
533719,장계면,52740335
533720,천천면,52740340
533721,계남면,52740350
533722,계북면,52740360
533724,임실읍,52750250
533725,청웅면,52750310
533726,운암면,52750320
533727,신평면,52750330
533728,성수면,52750340
533729,오수면,52750355
533730,신덕면,52750360
533731,삼계면,52750370
533732,관촌면,52750380
533733,강진면,52750390
533734,덕치면,52750400
533735,지사면,52750410
533737,순창읍,52770250
533738,인계면,52770310
533739,동계면,52770320
533740,풍산면,52770330
533741,금과면,52770340
533742,팔덕면,52770350
533743,쌍치면,52770360
533744,복흥면,52770370
533745,적성면,52770380
533746,유등면,52770390
533747,구림면,52770400
533749,고창읍,52790250
533750,고수면,52790310
533751,아산면,52790320
533752,무장면,52790330
533753,공음면,52790340
533754,상하면,52790350
533755,해리면,52790360
533756,성송면,52790370
533757,대산면,52790380
533758,심원면,52790390
533759,흥덕면,52790400
533760,성내면,52790410
533761,신림면,52790420
533762,부안면,52790430
533764,부안읍,52800250
533765,주산면,52800310
533766,동진면,52800320
533767,행안면,52800330
533768,계화면,52800340
533769,보안면,52800350
533770,변산면,52800360
533771,진서면,52800370
533772,백산면,52800380
533773,상서면,52800390
533774,하서면,52800400
533775,줄포면,52800410
533776,위도면,52800420
533781,용당동,46110101
533782,산정동,46110102
533783,연산동,46110103
533784,대성동,46110104
533785,양동,46110105
533786,북교동,46110106
533787,남교동,46110107
533788,호남동,46110108
533789,대안동,46110109
533790,창평동,46110110
533791,명륜동,46110111
533792,죽동,46110112
533793,무안동,46110113
533794,측후동,46110114
533795,상락동1가,46110115
533796,상락동2가,46110116
533797,복만동,46110117
533798,동명동,46110118
533799,광동1가,46110119
533800,광동2가,46110120
533801,광동3가,46110121
533802,영해동1가,46110122
533803,영해동2가,46110123
533804,행복동1가,46110124
533805,행복동2가,46110125
533806,축복동1가,46110126
533807,축복동2가,46110127
533808,축복동3가,46110128
533809,보광동1가,46110129
533810,보광동2가,46110130
533811,보광동3가,46110131
533812,유달동,46110132
533813,대의동1가,46110133
533814,대의동2가,46110134
533815,대의동3가,46110135
533816,중앙동1가,46110136
533817,중앙동2가,46110137
533818,중앙동3가,46110138
533819,만호동,46110139
533820,수강동1가,46110140
533821,수강동2가,46110141
533822,해안동1가,46110142
533823,해안동2가,46110143
533824,해안동3가,46110144
533825,해안동4가,46110145
533826,항동,46110146
533827,중동1가,46110147
533828,중동2가,46110148
533829,유동,46110149
533830,금동1가,46110150
533831,금동2가,46110151
533832,경동1가,46110152
533833,경동2가,46110153
533834,서산동,46110154
533835,금화동,46110155
533836,온금동,46110156
533837,죽교동,46110157
533838,상동,46110158
533839,용해동,46110159
533840,석현동,46110160
533841,달동,46110161
533842,율도동,46110162
533843,대양동,46110163
533844,옥암동,46110164
533846,종화동,46130101
533847,수정동,46130102
533848,공화동,46130103
533849,관문동,46130104
533850,고소동,46130105
533851,동산동,46130106
533852,중앙동,46130107
533853,교동,46130108
533854,군자동,46130109
533855,충무동,46130110
533856,연등동,46130111
533857,광무동,46130112
533858,서교동,46130113
533859,봉강동,46130114
533860,봉산동,46130115
533861,남산동,46130116
533862,국동,46130117
533863,신월동,46130118
533864,여서동,46130119
533865,문수동,46130120
533866,오림동,46130121
533867,미평동,46130122
533868,둔덕동,46130123
533869,오천동,46130124
533870,만흥동,46130125
533871,덕충동,46130126
533872,경호동,46130127
533873,학동,46130128
533874,학용동,46130129
533875,안산동,46130130
533876,소호동,46130131
533877,시전동,46130132
533878,신기동,46130133
533879,웅천동,46130134
533880,선원동,46130135
533881,여천동,46130136
533882,화장동,46130137
533883,주삼동,46130138
533884,봉계동,46130139
533885,해산동,46130140
533886,화치동,46130141
533887,월하동,46130142
533888,평여동,46130143
533889,중흥동,46130144
533890,적량동,46130145
533891,월내동,46130146
533892,묘도동,46130147
533893,낙포동,46130148
533894,신덕동,46130149
533895,상암동,46130150
533896,호명동,46130151
533897,돌산읍,46130250
533898,소라면,46130310
533899,율촌면,46130320
533900,화양면,46130330
533901,남면,46130340
533902,화정면,46130350
533903,삼산면,46130360
533905,삼거동,46150101
533906,와룡동,46150102
533907,영동,46150103
533908,옥천동,46150104
533909,행동,46150105
533910,금곡동,46150106
533911,매곡동,46150107
533912,석현동,46150108
533913,가곡동,46150109
533914,용당동,46150110
533915,조곡동,46150111
533916,생목동,46150112
533917,덕암동,46150113
533918,연향동,46150114
533919,풍덕동,46150115
533920,남정동,46150116
533921,인제동,46150117
533922,저전동,46150118
533923,장천동,46150119
533924,남내동,46150120
533925,중앙동,46150121
533926,동외동,46150122
533927,교량동,46150123
533928,대룡동,46150124
533929,홍내동,46150125
533930,오천동,46150126
533931,덕월동,46150127
533932,야흥동,46150128
533933,인월동,46150129
533934,안풍동,46150130
533935,대대동,46150131
533936,왕지동,46150132
533937,조례동,46150133
533938,승주읍,46150250
533939,해룡면,46150310
533940,서면,46150320
533941,황전면,46150330
533942,월등면,46150340
533943,주암면,46150350
533944,송광면,46150360
533945,외서면,46150370
533946,낙안면,46150380
533947,별량면,46150390
533948,상사면,46150400
533950,토계동,46170101
533951,송월동,46170102
533952,안창동,46170103
533953,삼영동,46170104
533954,교동,46170105
533955,서내동,46170106
533956,산정동,46170107
533957,경현동,46170108
533958,보산동,46170109
533959,금계동,46170110
533960,금성동,46170111
533961,남내동,46170112
533962,과원동,46170113
533963,성북동,46170114
533964,중앙동,46170115
533965,대호동,46170116
533966,송촌동,46170117
533967,석현동,46170118
533968,청동,46170119
533969,남외동,46170120
533970,죽림동,46170121
533971,삼도동,46170122
533972,영산동,46170123
533973,용산동,46170124
533974,관정동,46170125
533975,평산동,46170126
533976,부덕동,46170127
533977,이창동,46170128
533978,대기동,46170129
533979,운곡동,46170130
533980,동수동,46170131
533981,오량동,46170132
533982,진포동,46170133
533983,빛가람동,46170134
533984,남평읍,46170250
533985,세지면,46170310
533986,왕곡면,46170320
533987,반남면,46170330
533988,공산면,46170340
533989,동강면,46170350
533990,다시면,46170360
533991,문평면,46170370
533992,노안면,46170380
533993,금천면,46170390
533994,산포면,46170400
533995,다도면,46170420
533996,봉황면,46170430
533998,황금동,46230101
533999,황길동,46230102
534000,도이동,46230103
534001,성황동,46230104
534002,중군동,46230105
534003,중동,46230106
534004,마동,46230107
534005,광영동,46230108
534006,태인동,46230109
534007,금호동,46230110
534008,광양읍,46230250
534009,봉강면,46230310
534010,옥룡면,46230320
534011,옥곡면,46230330
534012,진상면,46230340
534013,진월면,46230350
534014,다압면,46230360
534016,담양읍,46710250
534017,봉산면,46710310
534018,고서면,46710320
534019,남면,46710330
534020,가사문학면,46710335
534021,창평면,46710340
534022,대덕면,46710350
534023,무정면,46710360
534024,금성면,46710370
534025,용면,46710380
534026,월산면,46710390
534027,수북면,46710400
534028,대전면,46710410
534030,곡성읍,46720250
534031,오곡면,46720310
534032,삼기면,46720320
534033,석곡면,46720330
534034,목사동면,46720340
534035,죽곡면,46720350
534036,고달면,46720360
534037,옥과면,46720370
534038,입면,46720380
534039,겸면,46720390
534040,오산면,46720400
534042,구례읍,46730250
534043,문척면,46730310
534044,간전면,46730320
534045,토지면,46730330
534046,마산면,46730340
534047,광의면,46730350
534048,용방면,46730360
534049,산동면,46730370
534051,고흥읍,46770250
534052,도양읍,46770253
534053,풍양면,46770310
534054,도덕면,46770320
534055,금산면,46770330
534056,도화면,46770340
534057,포두면,46770350
534058,봉래면,46770360
534059,점암면,46770370
534060,과역면,46770380
534061,남양면,46770390
534062,동강면,46770400
534063,대서면,46770410
534064,두원면,46770420
534065,영남면,46770440
534066,동일면,46770450
534068,보성읍,46780250
534069,벌교읍,46780253
534070,노동면,46780310
534071,미력면,46780320
534072,겸백면,46780330
534073,율어면,46780340
534074,복내면,46780350
534075,문덕면,46780360
534076,조성면,46780370
534077,득량면,46780380
534078,회천면,46780390
534079,웅치면,46780400
534081,화순읍,46790250
534082,한천면,46790310
534083,춘양면,46790320
534084,청풍면,46790330
534085,이양면,46790340
534086,능주면,46790350
534087,도곡면,46790360
534088,도암면,46790370
534089,이서면,46790380
534090,북면,46790390
534091,백아면,46790395
534092,동복면,46790400
534093,남면,46790410
534094,사평면,46790415
534095,동면,46790420
534097,장흥읍,46800250
534098,관산읍,46800253
534099,대덕읍,46800256
534100,용산면,46800310
534101,안양면,46800320
534102,장동면,46800330
534103,장평면,46800340
534104,유치면,46800350
534105,부산면,46800360
534106,회진면,46800370
534108,강진읍,46810250
534109,군동면,46810310
534110,칠량면,46810320
534111,대구면,46810330
534112,도암면,46810340
534113,신전면,46810350
534114,성전면,46810360
534115,작천면,46810370
534116,병영면,46810380
534117,옴천면,46810390
534118,마량면,46810400
534120,해남읍,46820250
534121,삼산면,46820310
534122,화산면,46820320
534123,현산면,46820330
534124,송지면,46820340
534125,북평면,46820350
534126,북일면,46820360
534127,옥천면,46820370
534128,계곡면,46820380
534129,마산면,46820390
534130,황산면,46820400
534131,산이면,46820410
534132,문내면,46820420
534133,화원면,46820430
534135,영암읍,46830250
534136,삼호읍,46830253
534137,덕진면,46830310
534138,금정면,46830320
534139,신북면,46830330
534140,시종면,46830340
534141,도포면,46830350
534142,군서면,46830360
534143,서호면,46830370
534144,학산면,46830380
534145,미암면,46830390
534147,무안읍,46840250
534148,일로읍,46840253
534149,삼향읍,46840256
534150,몽탄면,46840320
534151,청계면,46840330
534152,현경면,46840340
534153,망운면,46840350
534154,해제면,46840360
534155,운남면,46840370
534157,함평읍,46860250
534158,손불면,46860310
534159,신광면,46860320
534160,학교면,46860330
534161,엄다면,46860340
534162,대동면,46860350
534163,나산면,46860360
534164,해보면,46860370
534165,월야면,46860380
534167,영광읍,46870250
534168,백수읍,46870253
534169,홍농읍,46870256
534170,대마면,46870310
534171,묘량면,46870320
534172,불갑면,46870330
534173,군서면,46870340
534174,군남면,46870350
534175,염산면,46870360
534176,법성면,46870370
534177,낙월면,46870380
534179,장성읍,46880250
534180,진원면,46880310
534181,남면,46880320
534182,동화면,46880330
534183,삼서면,46880340
534184,삼계면,46880350
534185,황룡면,46880360
534186,서삼면,46880370
534187,북일면,46880380
534188,북이면,46880390
534189,북하면,46880400
534191,완도읍,46890250
534192,금일읍,46890253
534193,노화읍,46890256
534194,군외면,46890310
534195,신지면,46890320
534196,고금면,46890330
534197,약산면,46890340
534198,청산면,46890350
534199,소안면,46890360
534200,금당면,46890370
534201,보길면,46890380
534202,생일면,46890390
534204,진도읍,46900250
534205,군내면,46900310
534206,고군면,46900320
534207,의신면,46900330
534208,임회면,46900340
534209,지산면,46900350
534210,조도면,46900360
534212,지도읍,46910250
534213,압해읍,46910253
534214,증도면,46910310
534215,임자면,46910320
534216,자은면,46910330
534217,비금면,46910340
534218,도초면,46910350
534219,흑산면,46910360
534220,하의면,46910370
534221,신의면,46910380
534222,장산면,46910390
534223,안좌면,46910400
534224,팔금면,46910410
534225,암태면,46910420
534231,상도동,47111101
534232,대도동,47111102
534233,해도동,47111103
534234,송도동,47111104
534235,청림동,47111105
534236,일월동,47111106
534237,송정동,47111107
534238,송내동,47111108
534239,괴동동,47111109
534240,동촌동,47111110
534241,장흥동,47111111
534242,인덕동,47111112
534243,호동,47111113
534244,효자동,47111114
534245,지곡동,47111115
534246,대잠동,47111116
534247,이동,47111117
534248,구룡포읍,47111250
534249,연일읍,47111253
534250,오천읍,47111256
534251,대송면,47111310
534252,동해면,47111320
534253,장기면,47111330
534254,호미곶면,47111350
534256,대흥동,47113101
534257,신흥동,47113102
534258,남빈동,47113103
534259,상원동,47113104
534260,여천동,47113105
534261,중앙동,47113106
534262,덕산동,47113107
534263,덕수동,47113108
534264,대신동,47113109
534265,동빈1가,47113110
534266,동빈2가,47113111
534267,학산동,47113112
534268,항구동,47113113
534269,득량동,47113114
534270,학잠동,47113115
534271,죽도동,47113116
534272,용흥동,47113117
534273,우현동,47113118
534274,창포동,47113119
534275,두호동,47113120
534276,장성동,47113121
534277,양덕동,47113122
534278,환호동,47113123
534279,여남동,47113124
534280,흥해읍,47113250
534281,신광면,47113310
534282,청하면,47113320
534283,송라면,47113330
534284,기계면,47113340
534285,죽장면,47113350
534286,기북면,47113360
534288,동부동,47130101
534289,서부동,47130102
534290,북부동,47130103
534291,성동동,47130104
534292,황오동,47130105
534293,노동동,47130106
534294,노서동,47130107
534295,성건동,47130108
534296,사정동,47130109
534297,황남동,47130110
534298,교동,47130111
534299,인왕동,47130112
534300,탑동,47130113
534301,충효동,47130114
534302,서악동,47130115
534303,효현동,47130116
534304,광명동,47130117
534305,동방동,47130118
534306,도지동,47130119
534307,남산동,47130120
534308,배반동,47130121
534309,구황동,47130122
534310,보문동,47130123
534311,황성동,47130124
534312,용강동,47130125
534313,동천동,47130126
534314,평동,47130127
534315,조양동,47130128
534316,시동,47130129
534317,시래동,47130130
534318,구정동,47130131
534319,마동,47130132
534320,하동,47130133
534321,진현동,47130134
534322,천군동,47130135
534323,신평동,47130136
534324,덕동,47130137
534325,암곡동,47130138
534326,황용동,47130139
534327,북군동,47130140
534328,손곡동,47130141
534329,율동,47130142
534330,배동,47130143
534331,석장동,47130144
534332,감포읍,47130250
534333,안강읍,47130253
534334,건천읍,47130256
534335,외동읍,47130259
534336,양북면,47130310
534337,문무대왕면,47130315
534338,양남면,47130320
534339,내남면,47130330
534340,산내면,47130340
534341,서면,47130350
534342,현곡면,47130360
534343,강동면,47130370
534344,천북면,47130380
534346,감호동,47150101
534347,용두동,47150102
534348,모암동,47150103
534349,성내동,47150104
534350,평화동,47150105
534351,남산동,47150106
534352,황금동,47150107
534353,신음동,47150108
534354,교동,47150109
534355,삼락동,47150110
534356,문당동,47150111
534357,다수동,47150112
534358,백옥동,47150113
534359,부곡동,47150114
534360,지좌동,47150115
534361,덕곡동,47150116
534362,대광동,47150117
534363,응명동,47150118
534364,양천동,47150119
534365,율곡동,47150120
534366,아포읍,47150250
534367,농소면,47150310
534368,남면,47150320
534369,개령면,47150340
534370,감문면,47150350
534371,어모면,47150360
534372,봉산면,47150370
534373,대항면,47150380
534374,감천면,47150390
534375,조마면,47150400
534376,구성면,47150410
534377,지례면,47150420
534378,부항면,47150430
534379,대덕면,47150440
534380,증산면,47150450
534382,삼산동,47170101
534383,서부동,47170102
534384,북문동,47170103
534385,명륜동,47170104
534386,신안동,47170105
534387,율세동,47170106
534388,옥정동,47170107
534389,신세동,47170108
534390,법흥동,47170109
534391,용상동,47170110
534392,동문동,47170111
534393,동부동,47170112
534394,운흥동,47170113
534395,천리동,47170114
534396,남부동,47170115
534397,남문동,47170116
534398,안흥동,47170117
534399,대석동,47170118
534400,옥야동,47170119
534401,광석동,47170120
534402,당북동,47170121
534403,태화동,47170122
534404,화성동,47170123
534405,목성동,47170124
534406,법상동,47170125
534407,금곡동,47170126
534408,평화동,47170127
534409,안기동,47170128
534410,운안동,47170129
534411,성곡동,47170130
534412,상아동,47170131
534413,안막동,47170132
534414,옥동,47170133
534415,이천동,47170134
534416,노하동,47170135
534417,송현동,47170136
534418,송천동,47170137
534419,석동동,47170138
534420,정상동,47170139
534421,정하동,47170140
534422,수상동,47170141
534423,수하동,47170142
534424,풍산읍,47170250
534425,와룡면,47170310
534426,북후면,47170320
534427,서후면,47170330
534428,풍천면,47170340
534429,일직면,47170350
534430,남후면,47170360
534431,남선면,47170370
534432,임하면,47170380
534433,길안면,47170390
534434,임동면,47170400
534435,예안면,47170410
534436,도산면,47170420
534437,녹전면,47170430
534439,원평동,47190101
534440,지산동,47190102
534441,도량동,47190103
534442,봉곡동,47190104
534443,부곡동,47190105
534444,선기동,47190106
534445,수점동,47190107
534446,남통동,47190108
534447,형곡동,47190109
534448,송정동,47190110
534449,신평동,47190111
534450,비산동,47190112
534451,공단동,47190113
534452,광평동,47190114
534453,사곡동,47190115
534454,상모동,47190116
534455,임은동,47190117
534456,오태동,47190118
534457,신동,47190119
534458,구평동,47190120
534459,황상동,47190121
534460,인의동,47190122
534461,진평동,47190123
534462,시미동,47190124
534463,임수동,47190125
534464,양호동,47190126
534465,거의동,47190127
534466,옥계동,47190128
534467,구포동,47190129
534468,금전동,47190130
534469,선산읍,47190250
534470,고아읍,47190253
534471,무을면,47190310
534472,옥성면,47190320
534473,도개면,47190330
534474,해평면,47190340
534475,산동면,47190350
534476,산동읍,47190256
534477,장천면,47190360
534479,영주동,47210101
534480,상망동,47210102
534481,하망동,47210103
534482,휴천동,47210104
534483,가흥동,47210105
534484,문정동,47210106
534485,고현동,47210107
534486,창진동,47210108
534487,상줄동,47210109
534488,조와동,47210110
534489,조암동,47210111
534490,적서동,47210112
534491,아지동,47210113
534492,풍기읍,47210250
534493,이산면,47210310
534494,평은면,47210320
534495,문수면,47210330
534496,장수면,47210340
534497,안정면,47210350
534498,봉현면,47210360
534499,순흥면,47210370
534500,단산면,47210380
534501,부석면,47210390
534503,조교동,47230101
534504,망정동,47230102
534505,야사동,47230103
534506,문내동,47230104
534507,문외동,47230105
534508,창구동,47230106
534509,교촌동,47230107
534510,과전동,47230108
534511,성내동,47230109
534512,화룡동,47230110
534513,도동,47230111
534514,금노동,47230112
534515,완산동,47230113
534516,범어동,47230114
534517,작산동,47230115
534518,봉동,47230116
534519,본촌동,47230117
534520,채신동,47230118
534521,괴연동,47230119
534522,대전동,47230120
534523,녹전동,47230121
534524,도림동,47230122
534525,오미동,47230123
534526,오수동,47230124
534527,쌍계동,47230125
534528,도남동,47230126
534529,매산동,47230127
534530,언하동,47230128
534531,신기동,47230129
534532,서산동,47230130
534533,금호읍,47230250
534534,청통면,47230310
534535,신령면,47230320
534536,화산면,47230330
534537,화북면,47230340
534538,화남면,47230350
534539,자양면,47230360
534540,임고면,47230370
534541,고경면,47230380
534542,북안면,47230390
534543,대창면,47230400
534545,성하동,47250101
534546,성동동,47250102
534547,인봉동,47250103
534548,복룡동,47250104
534549,냉림동,47250105
534550,서성동,47250106
534551,남성동,47250107
534552,서문동,47250108
534553,무양동,47250109
534554,낙양동,47250110
534555,개운동,47250111
534556,신봉동,47250112
534557,가장동,47250113
534558,양촌동,47250114
534559,지천동,47250115
534560,오대동,47250116
534561,흥각동,47250117
534562,거동동,47250118
534563,인평동,47250119
534564,서곡동,47250120
534565,화개동,47250121
534566,외답동,47250122
534567,헌신동,47250123
534568,병성동,47250124
534569,도남동,47250125
534570,낙상동,47250126
534571,중덕동,47250127
534572,초산동,47250128
534573,화산동,47250129
534574,계산동,47250130
534575,부원동,47250131
534576,죽전동,47250132
534577,만산동,47250133
534578,연원동,47250134
534579,남장동,47250135
534580,남적동,47250136
534581,함창읍,47250250
534582,중동면,47250310
534583,사벌국면,47250325
534584,사벌면,47250320
534585,낙동면,47250330
534586,청리면,47250340
534587,공성면,47250350
534588,외남면,47250360
534589,내서면,47250370
534590,모동면,47250380
534591,모서면,47250390
534592,화동면,47250400
534593,화서면,47250410
534594,화북면,47250420
534595,외서면,47250430
534596,은척면,47250440
534597,공검면,47250450
534598,이안면,47250460
534599,화남면,47250470
534601,점촌동,47280101
534602,영신동,47280102
534603,흥덕동,47280103
534604,우지동,47280104
534605,창동,47280105
534606,신기동,47280106
534607,불정동,47280107
534608,유곡동,47280108
534609,공평동,47280109
534610,모전동,47280110
534611,윤직동,47280111
534612,문경읍,47280250
534613,가은읍,47280253
534614,영순면,47280310
534615,산양면,47280320
534616,호계면,47280330
534617,산북면,47280340
534618,동로면,47280350
534619,마성면,47280360
534620,농암면,47280370
534622,삼남동,47290101
534623,삼북동,47290102
534624,서상동,47290103
534625,신교동,47290104
534626,상방동,47290105
534627,백천동,47290106
534628,옥곡동,47290107
534629,사정동,47290108
534630,옥산동,47290109
534631,중산동,47290110
534632,정평동,47290111
534633,대평동,47290112
534634,대정동,47290113
534635,임당동,47290114
534636,대동,47290115
534637,계양동,47290116
534638,중방동,47290117
534639,조영동,47290118
534640,남방동,47290119
534641,내동,47290120
534642,여천동,47290121
534643,유곡동,47290122
534644,신천동,47290123
534645,점촌동,47290124
534646,평산동,47290125
534647,사동,47290126
534648,삼풍동,47290127
534649,갑제동,47290128
534650,하양읍,47290250
534651,진량읍,47290253
534652,와촌면,47290310
534653,자인면,47290330
534654,용성면,47290340
534655,남산면,47290350
534656,압량읍,47290256
534657,압량면,47290360
534658,남천면,47290370
534661,의성읍,47730250
534662,단촌면,47730310
534663,점곡면,47730320
534664,옥산면,47730330
534665,사곡면,47730340
534666,춘산면,47730350
534667,가음면,47730360
534668,금성면,47730370
534669,봉양면,47730380
534670,비안면,47730390
534671,구천면,47730400
534672,단밀면,47730410
534673,단북면,47730420
534674,안계면,47730430
534675,다인면,47730440
534676,신평면,47730450
534677,안평면,47730460
534678,안사면,47730470
534680,청송읍,47750250
534681,주왕산면,47750315
534682,부동면,47750310
534683,부남면,47750320
534684,현동면,47750330
534685,현서면,47750340
534686,안덕면,47750350
534687,파천면,47750360
534688,진보면,47750370
534690,영양읍,47760250
534691,입암면,47760310
534692,청기면,47760320
534693,일월면,47760330
534694,수비면,47760340
534695,석보면,47760350
534697,영덕읍,47770250
534698,강구면,47770310
534699,남정면,47770320
534700,달산면,47770330
534701,지품면,47770340
534702,축산면,47770350
534703,영해면,47770360
534704,병곡면,47770370
534705,창수면,47770380
534707,화양읍,47820250
534708,청도읍,47820253
534709,각남면,47820310
534710,풍각면,47820320
534711,각북면,47820330
534712,이서면,47820340
534713,운문면,47820350
534714,금천면,47820360
534715,매전면,47820370
534717,고령읍,47830250
534718,대가야읍,47830253
534719,덕곡면,47830310
534720,운수면,47830320
534721,성산면,47830330
534722,다산면,47830340
534723,개진면,47830350
534724,우곡면,47830360
534725,쌍림면,47830370
534727,성주읍,47840250
534728,선남면,47840310
534729,용암면,47840320
534730,수륜면,47840330
534731,가천면,47840340
534733,대가면,47840360
534734,벽진면,47840370
534735,초전면,47840380
534736,월항면,47840390
534738,왜관읍,47850250
534739,북삼읍,47850253
534740,석적읍,47850256
534741,지천면,47850310
534742,동명면,47850320
534743,가산면,47850330
534744,약목면,47850360
534745,기산면,47850370
534747,예천읍,47900250
534748,용문면,47900310
534749,상리면,47900320
534750,하리면,47900330
534751,감천면,47900340
534752,보문면,47900350
534753,호명면,47900360
534754,유천면,47900370
534755,용궁면,47900380
534756,개포면,47900390
534757,지보면,47900400
534758,풍양면,47900410
534759,효자면,47900420
534760,은풍면,47900430
534762,봉화읍,47920250
534763,물야면,47920310
534764,봉성면,47920320
534765,법전면,47920330
534766,춘양면,47920340
534767,소천면,47920350
534768,재산면,47920360
534769,명호면,47920370
534770,상운면,47920380
534771,석포면,47920390
534773,울진읍,47930250
534774,평해읍,47930253
534775,북면,47930310
534776,서면,47930320
534777,근남면,47930330
534778,원남면,47930340
534779,기성면,47930350
534780,온정면,47930360
534781,죽변면,47930370
534782,후포면,47930380
534783,금강송면,47930390
534784,매화면,47930400
534786,울릉읍,47940250
534787,서면,47940310
534788,북면,47940320
534794,북동,48121101
534795,중동,48121102
534796,서상동,48121103
534797,소답동,48121104
534798,도계동,48121105
534799,동정동,48121106
534800,소계동,48121107
534801,용동,48121108
534802,용지동,48121109
534803,삼동동,48121110
534804,두대동,48121111
534805,덕정동,48121112
534806,지귀동,48121113
534807,서곡동,48121114
534808,반송동,48121115
534809,봉림동,48121116
534810,퇴촌동,48121117
534811,명곡동,48121118
534812,반계동,48121119
534813,사화동,48121120
534814,차용동,48121121
534815,내리동,48121122
534816,대원동,48121123
534817,명서동,48121124
534818,사림동,48121125
534819,신월동,48121126
534820,봉곡동,48121127
534821,용호동,48121128
534822,팔용동,48121129
534823,동읍,48121250
534824,북면,48121310
534825,대산면,48121320
534827,토월동,48123101
534828,사파정동,48123102
534829,가음정동,48123103
534830,외동,48123104
534831,대방동,48123105
534832,남산동,48123106
534833,삼정자동,48123107
534834,천선동,48123108
534835,불모산동,48123109
534836,안민동,48123110
534837,내동,48123111
534838,남지동,48123112
534839,상복동,48123113
534840,완암동,48123114
534841,창곡동,48123115
534842,월림동,48123116
534843,적현동,48123117
534844,양곡동,48123118
534845,반송동,48123119
534846,귀산동,48123120
534847,귀곡동,48123121
534848,귀현동,48123122
534849,신촌동,48123123
534850,반지동,48123124
534851,중앙동,48123125
534852,반림동,48123126
534853,상남동,48123127
534854,성주동,48123128
534855,웅남동,48123129
534856,사파동,48123130
534857,가음동,48123131
534858,성산동,48123132
534859,남양동,48123133
534860,용지동,48123134
534861,용호동,48123135
534862,신월동,48123136
534863,대원동,48123137
534864,두대동,48123138
