region_code,name,extra_code,true_level,parent_code,child_count,min_child_level,max_child_level
535308,경남>하동군>진교면,48850370,2,510263,0,0,0
535309,경남>하동군>양보면,48850380,2,510263,0,0,0
535310,경남>하동군>북천면,48850390,2,510263,0,0,0
535311,경남>하동군>청암면,48850400,2,510263,0,0,0
535312,경남>하동군>옥종면,48850410,2,510263,0,0,0
535313,경남>하동군>금성면,48850420,2,510263,0,0,0
535315,경남>산청군>산청읍,48860250,2,510264,0,0,0
535316,경남>산청군>차황면,48860310,2,510264,0,0,0
535317,경남>산청군>오부면,48860320,2,510264,0,0,0
535318,경남>산청군>생초면,48860330,2,510264,0,0,0
535319,경남>산청군>금서면,48860340,2,510264,0,0,0
535320,경남>산청군>삼장면,48860350,2,510264,0,0,0
535321,경남>산청군>시천면,48860360,2,510264,0,0,0
535322,경남>산청군>단성면,48860370,2,510264,0,0,0
535323,경남>산청군>신안면,48860380,2,510264,0,0,0
535324,경남>산청군>생비량면,48860390,2,510264,0,0,0
535325,경남>산청군>신등면,48860400,2,510264,0,0,0
535327,경남>함양군>함양읍,48870250,2,510265,0,0,0
535328,경남>함양군>마천면,48870310,2,510265,0,0,0
535329,경남>함양군>휴천면,48870320,2,510265,0,0,0
535330,경남>함양군>유림면,48870330,2,510265,0,0,0
535331,경남>함양군>수동면,48870340,2,510265,0,0,0
535332,경남>함양군>지곡면,48870350,2,510265,0,0,0
535333,경남>함양군>안의면,48870360,2,510265,0,0,0
535334,경남>함양군>서하면,48870370,2,510265,0,0,0
535335,경남>함양군>서상면,48870380,2,510265,0,0,0
535336,경남>함양군>백전면,48870390,2,510265,0,0,0
535337,경남>함양군>병곡면,48870400,2,510265,0,0,0
535339,경남>거창군>거창읍,48880250,2,510266,0,0,0
535340,경남>거창군>주상면,48880310,2,510266,0,0,0
535341,경남>거창군>웅양면,48880320,2,510266,0,0,0
535342,경남>거창군>고제면,48880330,2,510266,0,0,0
535343,경남>거창군>북상면,48880340,2,510266,0,0,0
535344,경남>거창군>위천면,48880350,2,510266,0,0,0
535345,경남>거창군>마리면,48880360,2,510266,0,0,0
535346,경남>거창군>남상면,48880370,2,510266,0,0,0
535347,경남>거창군>남하면,48880380,2,510266,0,0,0
535348,경남>거창군>신원면,48880390,2,510266,0,0,0
535349,경남>거창군>가조면,48880400,2,510266,0,0,0
535350,경남>거창군>가북면,48880410,2,510266,0,0,0
535352,경남>합천군>합천읍,48890250,2,510267,0,0,0
535353,경남>합천군>봉산면,48890310,2,510267,0,0,0
535354,경남>합천군>묘산면,48890320,2,510267,0,0,0
535355,경남>합천군>가야면,48890330,2,510267,0,0,0
535356,경남>합천군>야로면,48890340,2,510267,0,0,0
535357,경남>합천군>율곡면,48890350,2,510267,0,0,0
535358,경남>합천군>초계면,48890360,2,510267,0,0,0
535359,경남>합천군>쌍책면,48890370,2,510267,0,0,0
535360,경남>합천군>덕곡면,48890380,2,510267,0,0,0
535361,경남>합천군>청덕면,48890390,2,510267,0,0,0
535362,경남>합천군>적중면,48890400,2,510267,0,0,0
535363,경남>합천군>대양면,48890410,2,510267,0,0,0
535364,경남>합천군>쌍백면,48890420,2,510267,0,0,0
535365,경남>합천군>삼가면,48890430,2,510267,0,0,0
535366,경남>합천군>가회면,48890440,2,510267,0,0,0
535367,경남>합천군>대병면,48890450,2,510267,0,0,0
535368,경남>합천군>용주면,48890460,2,510267,0,0,0
535372,제주>제주시>일도일동,50110101,2,510270,0,0,0
535373,제주>제주시>일도이동,50110102,2,510270,0,0,0
535374,제주>제주시>이도일동,50110103,2,510270,0,0,0
535375,제주>제주시>이도이동,50110104,2,510270,0,0,0
535376,제주>제주시>삼도일동,50110105,2,510270,0,0,0
535377,제주>제주시>삼도이동,50110106,2,510270,0,0,0
535378,제주>제주시>건입동,50110107,2,510270,0,0,0
535379,제주>제주시>용담일동,50110108,2,510270,0,0,0
535380,제주>제주시>용담이동,50110109,2,510270,0,0,0
535381,제주>제주시>용담삼동,50110110,2,510270,0,0,0
535382,제주>제주시>화북일동,50110111,2,510270,0,0,0
535383,제주>제주시>화북이동,50110112,2,510270,0,0,0
535384,제주>제주시>삼양일동,50110113,2,510270,0,0,0
535385,제주>제주시>삼양이동,50110114,2,510270,0,0,0
535386,제주>제주시>삼양삼동,50110115,2,510270,0,0,0
535387,제주>제주시>봉개동,50110116,2,510270,0,0,0
535388,제주>제주시>아라일동,50110117,2,510270,0,0,0
535389,제주>제주시>아라이동,50110118,2,510270,0,0,0
535390,제주>제주시>오라일동,50110119,2,510270,0,0,0
535391,제주>제주시>오라이동,50110120,2,510270,0,0,0
535392,제주>제주시>오라삼동,50110121,2,510270,0,0,0
535393,제주>제주시>노형동,50110122,2,510270,0,0,0
535394,제주>제주시>외도일동,50110123,2,510270,0,0,0
535395,제주>제주시>외도이동,50110124,2,510270,0,0,0
535396,제주>제주시>이호일동,50110125,2,510270,0,0,0
535397,제주>제주시>이호이동,50110126,2,510270,0,0,0
535398,제주>제주시>도두일동,50110127,2,510270,0,0,0
535399,제주>제주시>도두이동,50110128,2,510270,0,0,0
535400,제주>제주시>도남동,50110129,2,510270,0,0,0
535401,제주>제주시>도련일동,50110130,2,510270,0,0,0
535402,제주>제주시>도련이동,50110131,2,510270,0,0,0
535403,제주>제주시>용강동,50110132,2,510270,0,0,0
535404,제주>제주시>회천동,50110133,2,510270,0,0,0
535405,제주>제주시>오등동,50110134,2,510270,0,0,0
535406,제주>제주시>월평동,50110135,2,510270,0,0,0
535407,제주>제주시>영평동,50110136,2,510270,0,0,0
535408,제주>제주시>연동,50110137,2,510270,0,0,0
535409,제주>제주시>도평동,50110138,2,510270,0,0,0
535410,제주>제주시>해안동,50110139,2,510270,0,0,0
535411,제주>제주시>내도동,50110140,2,510270,0,0,0
535412,제주>제주시>한림읍,50110250,2,510270,0,0,0
535413,제주>제주시>애월읍,50110253,2,510270,0,0,0
535414,제주>제주시>구좌읍,50110256,2,510270,0,0,0
535415,제주>제주시>조천읍,50110259,2,510270,0,0,0
535416,제주>제주시>한경면,50110310,2,510270,0,0,0
535417,제주>제주시>추자면,50110320,2,510270,0,0,0
535418,제주>제주시>우도면,50110330,2,510270,0,0,0
535420,제주>서귀포시>서귀동,50130101,2,510271,0,0,0
535421,제주>서귀포시>법환동,50130102,2,510271,0,0,0
535422,제주>서귀포시>서호동,50130103,2,510271,0,0,0
535423,제주>서귀포시>호근동,50130104,2,510271,0,0,0
535424,제주>서귀포시>동홍동,50130105,2,510271,0,0,0
535425,제주>서귀포시>서홍동,50130106,2,510271,0,0,0
535426,제주>서귀포시>상효동,50130107,2,510271,0,0,0
535427,제주>서귀포시>하효동,50130108,2,510271,0,0,0
535428,제주>서귀포시>신효동,50130109,2,510271,0,0,0
535429,제주>서귀포시>보목동,50130110,2,510271,0,0,0
535430,제주>서귀포시>토평동,50130111,2,510271,0,0,0
535431,제주>서귀포시>중문동,50130112,2,510271,0,0,0
535432,제주>서귀포시>회수동,50130113,2,510271,0,0,0
535433,제주>서귀포시>대포동,50130114,2,510271,0,0,0
535434,제주>서귀포시>월평동,50130115,2,510271,0,0,0
535435,제주>서귀포시>강정동,50130116,2,510271,0,0,0
535436,제주>서귀포시>도순동,50130117,2,510271,0,0,0
535437,제주>서귀포시>하원동,50130118,2,510271,0,0,0
535438,제주>서귀포시>색달동,50130119,2,510271,0,0,0
535439,제주>서귀포시>상예동,50130120,2,510271,0,0,0
535440,제주>서귀포시>하예동,50130121,2,510271,0,0,0
535441,제주>서귀포시>영남동,50130122,2,510271,0,0,0
535442,제주>서귀포시>대정읍,50130250,2,510271,0,0,0
535443,제주>서귀포시>남원읍,50130253,2,510271,0,0,0
535444,제주>서귀포시>성산읍,50130259,2,510271,0,0,0
535445,제주>서귀포시>안덕면,50130310,2,510271,0,0,0
535446,제주>서귀포시>표선면,50130320,2,510271,0,0,0
535449,경북>예천군>호명읍,47900253,2,510243,0,0,0
535450,경기>부천시>(구)원미구,41195000,2,510099,9,3,3
535460,경기>부천시>(구)소사구,41197000,2,510099,7,3,3
535468,경기>부천시>(구)오정구,41199000,2,510099,8,3,3
535478,경북>(구)군위군>군위읍,47720250,2,510234,0,0,0
535479,경북>(구)군위군>소보면,47720310,2,510234,0,0,0
535480,경북>(구)군위군>효령면,47720320,2,510234,0,0,0
535481,경북>(구)군위군>부계면,47720330,2,510234,0,0,0
535482,경북>(구)군위군>우보면,47720340,2,510234,0,0,0
535483,경북>(구)군위군>의흥면,47720350,2,510234,0,0,0
535484,경북>(구)군위군>산성면,47720360,2,510234,0,0,0
535485,경북>(구)군위군>고로면,47720370,2,510234,0,0,0
535486,경북>성주군>금수강산면,47840355,2,510241,0,0,0
531635,경기>수원시>장안구>파장동,41111129,3,520096,0,0,0
531636,경기>수원시>장안구>정자동,41111130,3,520096,0,0,0
531637,경기>수원시>장안구>이목동,41111131,3,520096,0,0,0
531638,경기>수원시>장안구>율전동,41111132,3,520096,0,0,0
531639,경기>수원시>장안구>천천동,41111133,3,520096,0,0,0
531640,경기>수원시>장안구>영화동,41111134,3,520096,0,0,0
531641,경기>수원시>장안구>송죽동,41111135,3,520096,0,0,0
531642,경기>수원시>장안구>조원동,41111136,3,520096,0,0,0
531643,경기>수원시>장안구>연무동,41111137,3,520096,0,0,0
531644,경기>수원시>장안구>상광교동,41111138,3,520096,0,0,0
531645,경기>수원시>장안구>하광교동,41111139,3,520096,0,0,0
531647,경기>수원시>권선구>세류동,41113126,3,520097,0,0,0
531648,경기>수원시>권선구>평동,41113127,3,520097,0,0,0
531649,경기>수원시>권선구>고색동,41113128,3,520097,0,0,0
531650,경기>수원시>권선구>오목천동,41113129,3,520097,0,0,0
531651,경기>수원시>권선구>평리동,41113130,3,520097,0,0,0
531652,경기>수원시>권선구>서둔동,41113131,3,520097,0,0,0
531653,경기>수원시>권선구>구운동,41113132,3,520097,0,0,0
531654,경기>수원시>권선구>탑동,41113133,3,520097,0,0,0
531655,경기>수원시>권선구>금곡동,41113134,3,520097,0,0,0
531656,경기>수원시>권선구>호매실동,41113135,3,520097,0,0,0
531657,경기>수원시>권선구>곡반정동,41113136,3,520097,0,0,0
531658,경기>수원시>권선구>권선동,41113137,3,520097,0,0,0
531659,경기>수원시>권선구>장지동,41113138,3,520097,0,0,0
531660,경기>수원시>권선구>대황교동,41113139,3,520097,0,0,0
531661,경기>수원시>권선구>입북동,41113140,3,520097,0,0,0
531662,경기>수원시>권선구>당수동,41113141,3,520097,0,0,0
531664,경기>수원시>팔달구>팔달로1가,41115120,3,520098,0,0,0
531665,경기>수원시>팔달구>팔달로2가,41115121,3,520098,0,0,0
531666,경기>수원시>팔달구>팔달로3가,41115122,3,520098,0,0,0
531667,경기>수원시>팔달구>남창동,41115123,3,520098,0,0,0
531668,경기>수원시>팔달구>영동,41115124,3,520098,0,0,0
531669,경기>수원시>팔달구>중동,41115125,3,520098,0,0,0
531670,경기>수원시>팔달구>구천동,41115126,3,520098,0,0,0
531671,경기>수원시>팔달구>남수동,41115127,3,520098,0,0,0
531672,경기>수원시>팔달구>매향동,41115128,3,520098,0,0,0
531673,경기>수원시>팔달구>북수동,41115129,3,520098,0,0,0
531674,경기>수원시>팔달구>신풍동,41115130,3,520098,0,0,0
531675,경기>수원시>팔달구>장안동,41115131,3,520098,0,0,0
531676,경기>수원시>팔달구>교동,41115132,3,520098,0,0,0
531677,경기>수원시>팔달구>매교동,41115133,3,520098,0,0,0
531678,경기>수원시>팔달구>매산로1가,41115134,3,520098,0,0,0
531679,경기>수원시>팔달구>매산로2가,41115135,3,520098,0,0,0
531680,경기>수원시>팔달구>매산로3가,41115136,3,520098,0,0,0
531681,경기>수원시>팔달구>고등동,41115137,3,520098,0,0,0
531682,경기>수원시>팔달구>화서동,41115138,3,520098,0,0,0
531683,경기>수원시>팔달구>지동,41115139,3,520098,0,0,0
531684,경기>수원시>팔달구>우만동,41115140,3,520098,0,0,0
531685,경기>수원시>팔달구>인계동,41115141,3,520098,0,0,0
531687,경기>수원시>영통구>매탄동,41117101,3,520099,0,0,0
531688,경기>수원시>영통구>원천동,41117102,3,520099,0,0,0
531689,경기>수원시>영통구>이의동,41117103,3,520099,0,0,0
531690,경기>수원시>영통구>하동,41117104,3,520099,0,0,0
531691,경기>수원시>영통구>영통동,41117105,3,520099,0,0,0
531692,경기>수원시>영통구>신동,41117106,3,520099,0,0,0
531693,경기>수원시>영통구>망포동,41117107,3,520099,0,0,0
531696,경기>성남시>수정구>신흥동,41131101,3,520101,0,0,0
531697,경기>성남시>수정구>태평동,41131102,3,520101,0,0,0
531698,경기>성남시>수정구>수진동,41131103,3,520101,0,0,0
531699,경기>성남시>수정구>단대동,41131104,3,520101,0,0,0
531700,경기>성남시>수정구>산성동,41131105,3,520101,0,0,0
531701,경기>성남시>수정구>양지동,41131106,3,520101,0,0,0
531702,경기>성남시>수정구>복정동,41131107,3,520101,0,0,0
531703,경기>성남시>수정구>창곡동,41131108,3,520101,0,0,0
531704,경기>성남시>수정구>신촌동,41131109,3,520101,0,0,0
531705,경기>성남시>수정구>오야동,41131110,3,520101,0,0,0
531706,경기>성남시>수정구>심곡동,41131111,3,520101,0,0,0
531707,경기>성남시>수정구>고등동,41131112,3,520101,0,0,0
531708,경기>성남시>수정구>상적동,41131113,3,520101,0,0,0
531709,경기>성남시>수정구>둔전동,41131114,3,520101,0,0,0
531710,경기>성남시>수정구>시흥동,41131115,3,520101,0,0,0
531711,경기>성남시>수정구>금토동,41131116,3,520101,0,0,0
531712,경기>성남시>수정구>사송동,41131117,3,520101,0,0,0
531714,경기>성남시>중원구>성남동,41133101,3,520102,0,0,0
531715,경기>성남시>중원구>금광동,41133103,3,520102,0,0,0
531716,경기>성남시>중원구>은행동,41133104,3,520102,0,0,0
531717,경기>성남시>중원구>상대원동,41133105,3,520102,0,0,0
531718,경기>성남시>중원구>여수동,41133106,3,520102,0,0,0
531719,경기>성남시>중원구>도촌동,41133107,3,520102,0,0,0
531720,경기>성남시>중원구>갈현동,41133108,3,520102,0,0,0
531721,경기>성남시>중원구>하대원동,41133109,3,520102,0,0,0
531722,경기>성남시>중원구>중앙동,41133132,3,520102,0,0,0
531724,경기>성남시>분당구>분당동,41135101,3,520103,0,0,0
531725,경기>성남시>분당구>수내동,41135102,3,520103,0,0,0
531726,경기>성남시>분당구>정자동,41135103,3,520103,0,0,0
531727,경기>성남시>분당구>율동,41135104,3,520103,0,0,0
531728,경기>성남시>분당구>서현동,41135105,3,520103,0,0,0
531729,경기>성남시>분당구>이매동,41135106,3,520103,0,0,0
531730,경기>성남시>분당구>야탑동,41135107,3,520103,0,0,0
531731,경기>성남시>분당구>판교동,41135108,3,520103,0,0,0
531732,경기>성남시>분당구>삼평동,41135109,3,520103,0,0,0
531733,경기>성남시>분당구>백현동,41135110,3,520103,0,0,0
531734,경기>성남시>분당구>금곡동,41135111,3,520103,0,0,0
531735,경기>성남시>분당구>궁내동,41135112,3,520103,0,0,0
531736,경기>성남시>분당구>동원동,41135113,3,520103,0,0,0
531737,경기>성남시>분당구>구미동,41135114,3,520103,0,0,0
531738,경기>성남시>분당구>운중동,41135115,3,520103,0,0,0
531739,경기>성남시>분당구>대장동,41135116,3,520103,0,0,0
531740,경기>성남시>분당구>석운동,41135117,3,520103,0,0,0
531741,경기>성남시>분당구>하산운동,41135118,3,520103,0,0,0
531758,경기>안양시>만안구>안양동,41171101,3,520106,0,0,0
531759,경기>안양시>만안구>석수동,41171102,3,520106,0,0,0
531760,경기>안양시>만안구>박달동,41171103,3,520106,0,0,0
531762,경기>안양시>동안구>비산동,41173101,3,520107,0,0,0
531763,경기>안양시>동안구>관양동,41173102,3,520107,0,0,0
531764,경기>안양시>동안구>평촌동,41173103,3,520107,0,0,0
531765,경기>안양시>동안구>호계동,41173104,3,520107,0,0,0
531791,경기>부천시>원미구>원미동,41192101,3,520109,0,0,0
531792,경기>부천시>원미구>심곡동,41192102,3,520109,0,0,0
531793,경기>부천시>원미구>춘의동,41192103,3,520109,0,0,0
531794,경기>부천시>원미구>도당동,41192104,3,520109,0,0,0
531795,경기>부천시>원미구>약대동,41192105,3,520109,0,0,0
531796,경기>부천시>원미구>소사동,41192106,3,520109,0,0,0
531797,경기>부천시>원미구>역곡동,41192107,3,520109,0,0,0
531798,경기>부천시>원미구>중동,41192108,3,520109,0,0,0
531799,경기>부천시>원미구>상동,41192109,3,520109,0,0,0
531800,경기>부천시>소사구>소사본동,41194101,3,520110,0,0,0
531801,경기>부천시>소사구>심곡본동,41194102,3,520110,0,0,0
531802,경기>부천시>소사구>범박동,41194103,3,520110,0,0,0
531803,경기>부천시>소사구>괴안동,41194104,3,520110,0,0,0
531804,경기>부천시>소사구>송내동,41194105,3,520110,0,0,0
531805,경기>부천시>소사구>옥길동,41194106,3,520110,0,0,0
531806,경기>부천시>소사구>계수동,41194107,3,520110,0,0,0
531807,경기>부천시>오정구>오정동,41196101,3,520111,0,0,0
531808,경기>부천시>오정구>여월동,41196102,3,520111,0,0,0
531809,경기>부천시>오정구>작동,41196103,3,520111,0,0,0
531810,경기>부천시>오정구>원종동,41196104,3,520111,0,0,0
531811,경기>부천시>오정구>고강동,41196105,3,520111,0,0,0
531812,경기>부천시>오정구>대장동,41196106,3,520111,0,0,0
531813,경기>부천시>오정구>삼정동,41196107,3,520111,0,0,0
531814,경기>부천시>오정구>내동,41196108,3,520111,0,0,0
531878,경기>안산시>상록구>일동,41271101,3,520116,0,0,0
531879,경기>안산시>상록구>이동,41271102,3,520116,0,0,0
531880,경기>안산시>상록구>사동,41271103,3,520116,0,0,0
531881,경기>안산시>상록구>본오동,41271104,3,520116,0,0,0
531882,경기>안산시>상록구>팔곡이동,41271105,3,520116,0,0,0
531883,경기>안산시>상록구>양상동,41271106,3,520116,0,0,0
531884,경기>안산시>상록구>부곡동,41271107,3,520116,0,0,0
531885,경기>안산시>상록구>성포동,41271108,3,520116,0,0,0
531886,경기>안산시>상록구>월피동,41271109,3,520116,0,0,0
531887,경기>안산시>상록구>팔곡일동,41271110,3,520116,0,0,0
531888,경기>안산시>상록구>건건동,41271111,3,520116,0,0,0
531889,경기>안산시>상록구>사사동,41271112,3,520116,0,0,0
531890,경기>안산시>상록구>수암동,41271113,3,520116,0,0,0
531891,경기>안산시>상록구>장상동,41271114,3,520116,0,0,0
531892,경기>안산시>상록구>장하동,41271115,3,520116,0,0,0
531894,경기>안산시>단원구>고잔동,41273101,3,520117,0,0,0
531895,경기>안산시>단원구>와동,41273102,3,520117,0,0,0
531896,경기>안산시>단원구>신길동,41273103,3,520117,0,0,0
531897,경기>안산시>단원구>성곡동,41273104,3,520117,0,0,0
531898,경기>안산시>단원구>원시동,41273105,3,520117,0,0,0
531899,경기>안산시>단원구>목내동,41273106,3,520117,0,0,0
531900,경기>안산시>단원구>초지동,41273107,3,520117,0,0,0
531901,경기>안산시>단원구>원곡동,41273108,3,520117,0,0,0
531902,경기>안산시>단원구>선부동,41273109,3,520117,0,0,0
531903,경기>안산시>단원구>대부동동,41273110,3,520117,0,0,0
531904,경기>안산시>단원구>대부북동,41273111,3,520117,0,0,0
531905,경기>안산시>단원구>대부남동,41273112,3,520117,0,0,0
531906,경기>안산시>단원구>선감동,41273113,3,520117,0,0,0
531907,경기>안산시>단원구>풍도동,41273114,3,520117,0,0,0
531908,경기>안산시>단원구>화정동,41273115,3,520117,0,0,0
531911,경기>고양시>덕양구>주교동,41281101,3,520119,0,0,0
531912,경기>고양시>덕양구>원당동,41281102,3,520119,0,0,0
531913,경기>고양시>덕양구>신원동,41281103,3,520119,0,0,0
531914,경기>고양시>덕양구>원흥동,41281104,3,520119,0,0,0
531915,경기>고양시>덕양구>도내동,41281105,3,520119,0,0,0
531916,경기>고양시>덕양구>성사동,41281106,3,520119,0,0,0
531917,경기>고양시>덕양구>북한동,41281107,3,520119,0,0,0
531918,경기>고양시>덕양구>효자동,41281108,3,520119,0,0,0
531919,경기>고양시>덕양구>지축동,41281109,3,520119,0,0,0
531920,경기>고양시>덕양구>오금동,41281110,3,520119,0,0,0
531921,경기>고양시>덕양구>삼송동,41281111,3,520119,0,0,0
531922,경기>고양시>덕양구>동산동,41281112,3,520119,0,0,0
531923,경기>고양시>덕양구>용두동,41281113,3,520119,0,0,0
531924,경기>고양시>덕양구>벽제동,41281114,3,520119,0,0,0
531925,경기>고양시>덕양구>선유동,41281115,3,520119,0,0,0
531926,경기>고양시>덕양구>고양동,41281116,3,520119,0,0,0
531927,경기>고양시>덕양구>대자동,41281117,3,520119,0,0,0
531928,경기>고양시>덕양구>관산동,41281118,3,520119,0,0,0
531929,경기>고양시>덕양구>내유동,41281119,3,520119,0,0,0
531930,경기>고양시>덕양구>토당동,41281120,3,520119,0,0,0
531931,경기>고양시>덕양구>내곡동,41281121,3,520119,0,0,0
531932,경기>고양시>덕양구>대장동,41281122,3,520119,0,0,0
531933,경기>고양시>덕양구>화정동,41281123,3,520119,0,0,0
531934,경기>고양시>덕양구>강매동,41281124,3,520119,0,0,0
531935,경기>고양시>덕양구>행주내동,41281125,3,520119,0,0,0
531936,경기>고양시>덕양구>행주외동,41281126,3,520119,0,0,0
531937,경기>고양시>덕양구>신평동,41281127,3,520119,0,0,0
531938,경기>고양시>덕양구>행신동,41281128,3,520119,0,0,0
531939,경기>고양시>덕양구>화전동,41281129,3,520119,0,0,0
531940,경기>고양시>덕양구>현천동,41281130,3,520119,0,0,0
531941,경기>고양시>덕양구>덕은동,41281131,3,520119,0,0,0
531942,경기>고양시>덕양구>향동동,41281132,3,520119,0,0,0
531944,경기>고양시>일산동구>식사동,41285101,3,520120,0,0,0
531945,경기>고양시>일산동구>중산동,41285102,3,520120,0,0,0
531946,경기>고양시>일산동구>정발산동,41285103,3,520120,0,0,0
531947,경기>고양시>일산동구>장항동,41285104,3,520120,0,0,0
531948,경기>고양시>일산동구>마두동,41285105,3,520120,0,0,0
531949,경기>고양시>일산동구>백석동,41285106,3,520120,0,0,0
531950,경기>고양시>일산동구>풍동,41285107,3,520120,0,0,0
531951,경기>고양시>일산동구>산황동,41285108,3,520120,0,0,0
531952,경기>고양시>일산동구>사리현동,41285109,3,520120,0,0,0
531953,경기>고양시>일산동구>지영동,41285110,3,520120,0,0,0
531954,경기>고양시>일산동구>설문동,41285111,3,520120,0,0,0
531955,경기>고양시>일산동구>문봉동,41285112,3,520120,0,0,0
531956,경기>고양시>일산동구>성석동,41285113,3,520120,0,0,0
531958,경기>고양시>일산서구>일산동,41287101,3,520121,0,0,0
531959,경기>고양시>일산서구>주엽동,41287102,3,520121,0,0,0
531960,경기>고양시>일산서구>탄현동,41287103,3,520121,0,0,0
531961,경기>고양시>일산서구>대화동,41287104,3,520121,0,0,0
531962,경기>고양시>일산서구>덕이동,41287105,3,520121,0,0,0
531963,경기>고양시>일산서구>가좌동,41287106,3,520121,0,0,0
531964,경기>고양시>일산서구>구산동,41287107,3,520121,0,0,0
531965,경기>고양시>일산서구>법곳동,41287108,3,520121,0,0,0
532114,경기>용인시>처인구>김량장동,41461101,3,520131,0,0,0
532115,경기>용인시>처인구>역북동,41461102,3,520131,0,0,0
532116,경기>용인시>처인구>삼가동,41461103,3,520131,0,0,0
532117,경기>용인시>처인구>남동,41461104,3,520131,0,0,0
532118,경기>용인시>처인구>유방동,41461105,3,520131,0,0,0
532119,경기>용인시>처인구>고림동,41461106,3,520131,0,0,0
532120,경기>용인시>처인구>마평동,41461107,3,520131,0,0,0
532121,경기>용인시>처인구>운학동,41461108,3,520131,0,0,0
532122,경기>용인시>처인구>호동,41461109,3,520131,0,0,0
532123,경기>용인시>처인구>해곡동,41461110,3,520131,0,0,0
532124,경기>용인시>처인구>포곡읍,41461250,3,520131,0,0,0
532125,경기>용인시>처인구>모현면,41461310,3,520131,0,0,0
532126,경기>용인시>처인구>모현읍,41461253,3,520131,0,0,0
532127,경기>용인시>처인구>이동면,41461330,3,520131,0,0,0
532128,경기>용인시>처인구>이동읍,41461256,3,520131,0,0,0
532129,경기>용인시>처인구>남사면,41461320,3,520131,0,0,0
532130,경기>용인시>처인구>남사읍,41461259,3,520131,0,0,0
532131,경기>용인시>처인구>원삼면,41461340,3,520131,0,0,0
532132,경기>용인시>처인구>백암면,41461350,3,520131,0,0,0
532133,경기>용인시>처인구>양지면,41461360,3,520131,0,0,0
532135,경기>용인시>기흥구>신갈동,41463101,3,520132,0,0,0
532136,경기>용인시>기흥구>구갈동,41463102,3,520132,0,0,0
532137,경기>용인시>기흥구>상갈동,41463103,3,520132,0,0,0
532138,경기>용인시>기흥구>하갈동,41463104,3,520132,0,0,0
532139,경기>용인시>기흥구>보라동,41463105,3,520132,0,0,0
532140,경기>용인시>기흥구>지곡동,41463106,3,520132,0,0,0
532141,경기>용인시>기흥구>공세동,41463107,3,520132,0,0,0
532142,경기>용인시>기흥구>고매동,41463108,3,520132,0,0,0
532143,경기>용인시>기흥구>농서동,41463109,3,520132,0,0,0
532144,경기>용인시>기흥구>서천동,41463110,3,520132,0,0,0
532145,경기>용인시>기흥구>영덕동,41463111,3,520132,0,0,0
532146,경기>용인시>기흥구>언남동,41463112,3,520132,0,0,0
532147,경기>용인시>기흥구>마북동,41463113,3,520132,0,0,0
532148,경기>용인시>기흥구>청덕동,41463114,3,520132,0,0,0
532149,경기>용인시>기흥구>동백동,41463115,3,520132,0,0,0
532150,경기>용인시>기흥구>중동,41463116,3,520132,0,0,0
532151,경기>용인시>기흥구>상하동,41463117,3,520132,0,0,0
532152,경기>용인시>기흥구>보정동,41463118,3,520132,0,0,0
532154,경기>용인시>수지구>풍덕천동,41465101,3,520133,0,0,0
532155,경기>용인시>수지구>죽전동,41465102,3,520133,0,0,0
532156,경기>용인시>수지구>동천동,41465103,3,520133,0,0,0
532157,경기>용인시>수지구>고기동,41465104,3,520133,0,0,0
532158,경기>용인시>수지구>신봉동,41465105,3,520133,0,0,0
532159,경기>용인시>수지구>성복동,41465106,3,520133,0,0,0
532160,경기>용인시>수지구>상현동,41465107,3,520133,0,0,0
532788,충북>청주시>상당구>영동,43111101,3,520171,0,0,0
532789,충북>청주시>상당구>북문로1가동,43111102,3,520171,0,0,0
532790,충북>청주시>상당구>북문로2가동,43111103,3,520171,0,0,0
532791,충북>청주시>상당구>북문로3가동,43111104,3,520171,0,0,0
532792,충북>청주시>상당구>남문로1가동,43111105,3,520171,0,0,0
532793,충북>청주시>상당구>남문로2가동,43111106,3,520171,0,0,0
532794,충북>청주시>상당구>문화동,43111107,3,520171,0,0,0
532795,충북>청주시>상당구>서운동,43111108,3,520171,0,0,0
532796,충북>청주시>상당구>서문동,43111109,3,520171,0,0,0
532797,충북>청주시>상당구>남주동,43111110,3,520171,0,0,0
532798,충북>청주시>상당구>석교동,43111111,3,520171,0,0,0
532799,충북>청주시>상당구>수동,43111112,3,520171,0,0,0
532800,충북>청주시>상당구>탑동,43111117,3,520171,0,0,0
532801,충북>청주시>상당구>대성동,43111118,3,520171,0,0,0
532802,충북>청주시>상당구>영운동,43111119,3,520171,0,0,0
532803,충북>청주시>상당구>금천동,43111120,3,520171,0,0,0
532804,충북>청주시>상당구>용담동,43111121,3,520171,0,0,0
532805,충북>청주시>상당구>명암동,43111122,3,520171,0,0,0
532806,충북>청주시>상당구>산성동,43111123,3,520171,0,0,0
532807,충북>청주시>상당구>용암동,43111124,3,520171,0,0,0
532808,충북>청주시>상당구>용정동,43111125,3,520171,0,0,0
532809,충북>청주시>상당구>방서동,43111126,3,520171,0,0,0
532810,충북>청주시>상당구>평촌동,43111127,3,520171,0,0,0
532811,충북>청주시>상당구>지북동,43111128,3,520171,0,0,0
532812,충북>청주시>상당구>운동동,43111129,3,520171,0,0,0
532813,충북>청주시>상당구>월오동,43111130,3,520171,0,0,0
